Unnamed: 0,10percentage,12percentage,collegeGPA,English,Logical,Quant,Domain,ComputerProgramming,ComputerScience,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,12GradAge,GradAge,Gender_f,Gender_m,12board_cbse,12board_icse,12board_n/a,12board_state,Degree_B.Tech/B.E.,Degree_M.Sc. (Tech.),Degree_M.Tech./M.E.,Degree_MCA,Specialization_CS,Specialization_EC,Specialization_EL,Specialization_ME,Specialization_other
train,81.6,81.0,75.85,425,505,505,0.622642915849938,495,407,-0.5719,0.8518,0.4906,1.5899,0.1864,22,22,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
train,83.0,87.0,73.94,615,535,210,0.991230625262871,515,592,1.4208,1.0449,0.01,-1.3753,0.6721,22,22,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,77.0,75.5,69.3,370,390,285,0.486747008438193,315,376,-0.5899,-1.9521,0.3174,1.1601,-2.3937,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,87.3,89.9,67.2,500,525,705,0.744758354008939,645,438,0.1282,0.5454,0.01,-1.5021,-0.0943,23,23,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,60.2,65.0,75.0,300,335,345,0.356536487724475,375,346,-0.0154,1.2114,0.9322,0.0192,1.4386,23,23,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,90.6,79.3,65.7,430,350,475,0.622642915849938,515,407,1.4208,1.2114,1.2396,-1.1218,1.247,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,80.6,74.6,57.5,485,440,445,0.356536487724475,485,346,0.2718,0.2124,0.7785,1.9207,-0.6692,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,75.0,67.75,72.9,415,280,365,0.911395278391328,285,500,-0.8772,-0.4536,0.6248,-0.1076,0.6721,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,81.0,66.3,76.3,675,510,400,0.622642915849938,415,407,-0.0154,1.0449,0.4711,-0.995,-0.2859,21,21,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,92.6,94.6,83.0,710,640,650,0.486747008438193,675,376,-0.7335,-0.4536,0.6248,0.5262,-0.4776,22,22,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
train,86.8,63.6,85.2,570,495,740,0.996744486852253,635,623,0.2718,0.7119,-1.2196,1.1601,0.2889,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,86.13,82.5,67.38,625,545,535,0.842248322257836,575,469,-3.1994,-1.8393,-1.9405,1.3549,-1.2354,19,19,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,91.3,91.2,70.0,520,605,855,0.229481754911755,315,407,-0.0154,0.8784,-0.6048,-0.995,0.4805,21,21,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
train,80.4,92.25,67.22,755,620,570,-1.0,595,469,-0.7335,-0.4536,1.7007,0.0192,0.0973,21,21,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
train,77.2,71.2,74.09,455,495,370,0.0409993103614119,425,223,0.1282,-0.9531,-0.1437,0.1459,-0.0943,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,83.0,70.0,72.0,385,640,690,0.996744486852253,655,623,-0.7335,0.3789,-0.1437,0.2727,0.4805,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,73.0,61.6,66.9,595,570,725,0.953899775079926,535,530,-0.4463,0.5454,0.4711,0.7798,-0.8608,19,19,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,48.0,54.0,56.0,325,335,390,0.356536487724475,185,346,-1.308,-1.7856,0.01,0.0192,-2.3937,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,96.0,79.5,90.0,765,670,720,0.842248322257836,575,469,-0.4463,1.2114,0.9322,1.1601,-0.0943,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,64.0,63.6,75.9,420,510,475,0.911395278391328,465,500,0.4155,-0.1206,-0.2974,-2.0092,-0.4776,23,23,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,85.0,85.6,80.0,630,510,485,0.622642915849938,585,407,1.2772,0.0459,0.3174,-0.995,1.0554,21,21,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
train,71.0,60.0,63.0,465,355,515,0.356536487724475,425,346,-3.1994,-0.9033,-1.2148,-0.0552,-2.0253,23,23,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,85.83,86.0,86.0,315,480,295,0.144789889482462,365,284,-0.159,-1.2861,-0.9122,-2.0092,-1.244,22,22,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,79.6,50.4,58.1,640,520,390,0.953899775079926,435,530,-0.8772,-0.4536,-0.9122,0.653,-1.244,19,19,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,59.0,55.0,66.0,700,570,485,0.112139438207403,385,469,1.9953,0.3789,1.2396,-1.7556,1.4386,22,22,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
train,84.83,93.3,65.5,675,545,545,0.953899775079926,395,530,1.2772,0.0459,1.547,0.0192,0.8637,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,75.0,65.0,63.0,465,580,665,0.622642915849938,535,407,1.2772,-0.2871,1.7007,-1.1218,-0.8608,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,92.0,89.0,64.08,800,475,695,0.356536487724475,535,346,0.99,1.7109,1.547,-2.136,0.2889,21,21,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
train,88.83,70.8,65.63,475,615,665,0.144789889482462,495,284,0.2718,-0.1206,0.1637,0.7798,-0.0943,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,81.0,75.5,82.8,475,410,320,0.622642915849938,455,407,0.2718,0.2124,0.01,1.0333,0.4805,23,23,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
train,54.0,64.0,62.0,360,425,370,0.23780283983757,-1,315,-0.0154,-0.1206,-0.7585,0.9066,-0.0943,23,23,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,76.0,66.0,56.24,710,570,545,-1.0,395,407,-0.5899,-1.7856,-0.7585,-1.2486,-1.6273,22,22,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
train,88.0,90.0,73.14,500,495,665,0.991230625262871,535,592,-0.159,0.2124,0.4711,1.0333,1.4386,23,23,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,77.6,89.6,65.15,545,495,450,0.911395278391328,445,500,0.1282,1.2114,0.7785,-2.2627,0.6721,20,20,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,92.48,89.0,73.0,665,505,415,0.911395278391328,525,500,0.2718,0.2124,0.3174,-2.136,-0.0943,22,22,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,90.0,75.75,72.0,405,470,340,0.23780283983757,435,315,0.1282,0.2124,0.1637,0.1459,-0.6692,23,23,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,78.3,85.6,73.0,500,525,445,0.622642915849938,435,407,-1.7389,-1.7856,0.9322,1.0333,-1.4356,19,19,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,74.0,65.0,73.0,370,370,380,0.23780283983757,485,315,-1.5953,-0.9531,-0.2974,0.0192,-0.6692,20,20,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
train,67.0,80.0,62.9,525,435,380,0.23780283983757,565,315,-1.5953,-0.6201,-0.7585,0.5262,-0.4776,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,65.0,81.2,67.0,265,485,430,0.744758354008939,495,438,0.99,1.2114,1.0859,-1.6289,0.0973,23,23,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,68.0,61.3,63.72,450,500,530,0.842248322257836,345,469,-0.5899,0.0459,0.6248,-0.1076,-0.8608,23,23,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,72.0,67.0,68.0,415,655,460,0.486747008438193,425,376,0.2718,0.2124,-0.6048,-0.4879,0.6721,23,23,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,84.0,84.0,67.0,665,530,560,0.953899775079926,535,530,-0.8772,0.2124,-0.1437,-0.1076,0.8637,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,82.8,67.2,75.69,545,735,560,0.978799292641428,525,561,0.5591,-0.4536,-0.1437,-0.8682,-0.4776,20,20,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,58.6,61.0,60.0,490,485,355,0.23780283983757,335,315,0.99,0.3789,-1.527,-0.7415,0.8637,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,83.33,75.6,76.0,570,670,665,0.622642915849938,485,407,1.4208,0.7119,0.3174,-1.7556,-0.6692,21,21,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,74.6,81.6,67.8,440,425,415,0.356536487724475,465,346,-0.159,0.2124,-1.0659,-0.4879,0.2889,20,20,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,72.5,85.9,72.24,395,420,535,-1.0,535,376,0.7027,1.0449,0.1637,-0.6147,0.2889,20,20,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
train,89.0,65.2,88.0,570,580,440,0.356536487724475,495,346,0.5591,0.7119,-0.2974,-0.4879,1.4386,22,22,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,92.6,83.8,84.6,650,545,665,0.978799292641428,585,561,1.1336,1.0449,1.3933,-0.4879,0.2889,20,20,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,85.0,65.0,72.12,525,455,345,0.493596387301038,-1,376,0.7027,0.5454,-0.2974,0.2727,1.247,22,22,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
train,83.56,65.56,83.22,415,475,330,0.842248322257836,445,469,-1.0208,-1.6191,-0.7585,0.3995,0.4805,23,23,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,73.0,62.12,53.0,500,460,510,0.622642915849938,-1,407,-2.1698,-0.1206,-0.2974,-0.1076,0.0973,22,22,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,77.0,66.0,64.25,770,565,430,0.744758354008939,555,438,-1.0208,-0.2871,0.1637,-0.3612,1.0554,20,20,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,50.5,55.0,64.5,475,435,440,0.622642915849938,295,407,0.7027,0.0459,0.3174,0.2727,0.2889,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,80.0,60.0,61.0,530,425,370,0.486747008438193,345,376,-0.3027,-0.7866,0.4711,0.1459,-1.4356,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,78.44,70.14,76.0,490,520,430,0.744758354008939,475,438,0.8463,-0.2871,0.9322,0.5262,0.6721,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,73.6,72.0,85.8,500,565,475,0.622642915849938,665,407,-0.0154,1.0449,1.7007,-0.4879,0.4805,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,82.0,74.0,80.7,605,445,510,0.744758354008939,395,438,-0.3027,0.2124,-1.9881,0.7798,-0.6692,23,23,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
train,67.2,58.6,66.6,630,565,620,0.842248322257836,465,469,-0.159,0.5454,0.3174,0.1459,-0.2859,18,18,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,91.2,77.8,77.8,535,540,570,0.911395278391328,395,500,1.2772,0.2124,0.6248,-1.3753,0.4805,22,22,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,68.3,86.0,75.6,500,505,585,0.622642915849938,415,407,0.8463,0.0459,0.7785,0.653,1.4386,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,93.38,79.83,72.3,500,585,575,0.911395278391328,495,500,1.4208,0.8784,1.0859,0.5262,0.4805,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,58.17,69.54,71.3,420,520,430,0.356536487724475,315,346,-0.4463,-0.6201,0.3174,0.9066,-0.8608,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,83.46,61.83,73.0,430,435,450,0.953899775079926,535,530,0.7027,0.3789,0.3174,-1.1218,0.4805,20,20,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,75.6,72.8,75.8,335,470,440,0.744758354008939,525,438,-0.7335,0.2124,1.0859,-0.2344,0.6721,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,75.0,76.0,73.0,580,495,440,0.744758354008939,445,438,1.2772,1.5444,1.0859,-1.7556,0.8637,22,22,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
train,88.04,89.04,87.0,510,535,605,0.953899775079926,575,530,-0.4463,1.7109,1.0859,-0.7415,1.0554,22,22,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
train,87.2,71.67,74.55,325,470,470,0.356536487724475,505,346,1.7081,1.3779,1.3933,-0.2344,1.6302,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,82.4,85.8,75.1,590,545,735,0.486747008438193,555,376,1.4208,1.0449,1.2396,-0.4879,0.4805,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,62.4,74.8,69.51,450,350,245,0.0800552813405495,334,253,1.5644,0.2124,-0.4511,0.0192,1.247,20,20,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,79.23,70.26,60.17,605,460,440,0.911395278391328,445,500,-0.159,1.0449,-0.7585,0.5262,-2.0105,22,22,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,70.0,57.0,71.0,770,655,630,0.356536487724475,575,346,1.2772,1.5444,1.547,-2.3895,0.6721,21,21,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
train,64.62,62.5,77.7,545,410,560,0.622642915849938,515,407,-1.5953,0.5454,-2.9102,1.794,1.0554,20,20,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,84.2,77.4,70.02,545,530,475,0.622642915849938,395,407,-0.159,1.3779,0.4711,0.3995,0.6721,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,89.12,65.0,65.24,370,410,470,0.298769128563994,325,315,0.2718,1.2114,1.3933,1.4136,-0.2859,21,21,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
train,72.33,60.0,67.35,370,540,525,0.622642915849938,395,407,1.1336,0.8784,1.0859,-0.3612,0.8637,23,23,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,65.2,80.0,81.6,430,570,465,0.744758354008939,555,438,0.1282,0.7119,0.01,-0.3612,-1.244,20,20,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
train,70.2,61.8,69.0,455,370,485,0.622642915849938,395,407,0.1282,-0.1206,-1.0659,1.794,0.2889,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,79.0,71.0,79.0,580,580,575,0.486747008438193,565,376,1.2772,1.5444,1.2396,-1.5021,-0.6692,22,22,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
train,81.0,67.2,67.3,685,625,635,0.842248322257836,565,469,0.8463,-0.2871,-0.4511,-1.7556,-0.6692,22,22,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,74.8,70.5,70.2,590,545,575,0.842248322257836,495,469,1.2772,1.3779,0.6248,-0.3612,0.4805,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,83.0,72.0,75.0,510,535,500,0.23780283983757,515,315,-0.5899,0.7119,0.3174,-1.1218,0.0973,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,73.0,62.0,75.0,405,545,535,0.953899775079926,495,530,0.7027,-1.2861,-0.9122,-0.7415,-0.8608,23,23,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,74.16,66.0,74.64,500,570,465,0.744758354008939,335,438,1.2772,0.2124,0.3174,-1.3753,0.6721,20,20,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,78.0,65.8,73.5,575,575,585,0.744758354008939,645,438,-1.9243,0.0328,-0.4891,1.67803,-0.6035,22,22,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,70.56,57.58,58.0,405,385,265,0.0800552813405495,375,253,0.8463,-1.1196,-2.4491,0.653,-0.6692,20,20,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,82.2,76.0,76.62,450,450,365,0.356536487724475,395,346,1.8517,1.3779,0.01,-0.995,1.0554,22,22,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
train,82.0,78.0,64.0,395,495,575,0.991397583740291,-1,438,-0.5719,-0.4353,-0.7794,-1.7004,-0.5245,22,22,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
train,87.4,90.2,76.1,535,485,560,0.744758354008939,535,438,-0.3027,-0.4536,-0.4511,-0.2344,0.4805,22,22,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,73.8,68.8,75.14,545,350,210,0.694479327708463,435,346,0.7027,-0.4536,0.7785,0.0192,-1.8189,21,21,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
train,88.6,94.7,75.4,465,570,520,0.911395278391328,635,500,1.5644,1.2114,-0.7585,-2.136,-1.4356,23,23,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,57.0,63.0,61.02,350,290,495,0.486747008438193,415,376,0.8463,-0.4536,-0.7585,-0.2344,1.0554,19,19,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,92.8,74.6,76.0,805,595,585,0.144789889482462,404,284,1.1336,0.8784,0.1637,-1.2486,0.0973,21,21,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
train,80.0,80.6,71.9,420,545,495,0.842248322257836,415,469,1.2772,0.0459,0.9322,-1.6289,0.8637,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,68.5,64.5,70.3,605,540,465,0.953899775079926,445,530,0.8463,0.5454,0.7785,-1.5021,-0.2859,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,72.0,70.0,70.0,420,470,430,0.744758354008939,505,438,1.9953,0.0459,-0.1437,0.5262,0.6721,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,55.3,72.0,71.0,520,545,705,0.911395278391328,485,500,0.4155,-0.6201,-0.4511,-0.995,-1.0524,18,18,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,50.0,57.0,65.06,395,425,425,0.744758354008939,385,438,0.4155,-0.6504,0.3034,0.653,-0.4392,23,23,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,70.14,50.0,70.0,700,570,475,0.842248322257836,515,469,0.1282,0.7119,0.01,0.0192,0.0973,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,71.0,73.0,69.2,360,435,120,0.356536487724475,375,346,0.3941,-0.1232,-0.6343,1.0611,-0.1295,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,56.0,75.0,71.0,325,385,285,0.486747008438193,465,376,0.4155,0.3789,0.7785,-1.3753,1.247,21,21,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
train,75.4,68.8,79.0,440,565,430,0.356536487724475,255,346,1.7081,0.7119,1.2396,-1.8824,-0.2859,23,23,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,85.0,82.0,81.0,615,630,560,0.842248322257836,525,469,0.8463,0.3789,0.1637,-1.7556,-0.6692,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,70.0,77.4,83.0,335,505,595,0.953899775079926,515,530,0.2718,0.2124,-0.1437,-0.3612,0.2889,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,84.0,81.0,73.3,735,570,740,0.842248322257836,755,469,-1.5964,0.0875,2.5354,-0.5382,-0.5081,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,85.38,78.0,82.1,580,420,655,0.486747008438193,475,376,-0.5899,0.5454,-0.6048,0.5262,0.0973,20,20,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,75.4,65.2,76.0,590,555,560,0.991230625262871,485,592,-1.308,-0.6201,0.1637,0.3995,-1.0524,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,88.6,83.25,86.0,545,520,620,0.943272157866555,485,376,0.8463,0.3789,-0.2974,-0.8682,0.0973,22,22,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
train,81.0,73.0,61.6,640,570,495,0.356536487724475,535,346,-0.4463,0.8784,0.4711,-2.136,0.6721,22,22,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,87.0,80.0,84.0,525,505,450,0.356536487724475,525,346,-0.0154,0.8784,1.2396,-2.0092,1.247,24,24,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,95.6,94.4,76.5,665,690,615,-1.0,595,407,0.4155,1.0449,0.7785,-0.3612,-0.4776,21,21,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
train,81.3,82.9,91.0,685,670,720,0.911395278391328,525,500,0.8463,-0.2871,-0.1437,0.3995,0.0973,22,22,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,77.0,66.8,78.0,465,525,645,0.783303536670298,275,253,-0.5899,0.0459,-1.8344,1.0333,0.8637,20,20,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
train,87.2,71.0,69.62,395,570,635,0.842248322257836,465,469,0.2718,-0.1206,1.0859,-0.2344,0.8637,21,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,95.0,89.0,77.0,595,545,690,0.999910407631314,615,715,0.5591,1.2114,-0.6048,-0.4879,1.6302,22,22,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
train,74.0,62.0,71.0,465,450,295,0.538386892985096,375,253,-0.5899,-1.8855,-0.2974,1.1601,0.166999999999999,21,21,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
train,71.33,66.46,60.0,475,410,505,0.978799292641428,415,561,-0.4463,0.5454,1.0859,1.9207,0.8637,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,78.3,81.0,78.0,665,520,740,0.744758354008939,555,438,-0.0154,-0.7866,-0.7585,-1.2486,-0.4776,23,23,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,68.0,53.0,76.0,360,325,370,0.744758354008939,345,438,0.7027,0.2124,0.7785,-0.6147,1.4386,22,22,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
train,76.0,68.2,70.0,615,485,525,-1.0,445,407,1.2772,0.8784,0.4711,-0.1076,0.8637,22,22,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
train,70.25,68.6,80.02,250,460,385,0.23780283983757,365,315,-2.3134,0.0459,-0.1437,1.1601,-1.244,20,20,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,68.0,78.0,63.2,500,555,665,0.978799292641428,615,561,-0.3027,-1.9521,-0.6048,0.653,-0.0943,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,73.37,66.8,76.8,385,400,570,0.23780283983757,465,315,0.8463,1.7109,2.1617,2.4278,1.4386,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,68.6,71.8,74.38,455,495,545,0.622642915849938,445,407,0.5591,0.5454,1.0859,-1.8824,-0.0943,19,19,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
train,51.6,52.0,74.0,510,540,510,0.744758354008939,485,438,-1.8825,0.3789,0.4711,0.7798,-0.4776,20,20,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
train,57.5,59.2,74.28,370,460,500,0.144789889482462,505,284,0.99,1.0449,0.6248,0.2727,0.6721,22,22,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,52.0,56.0,70.0,380,375,370,0.23780283983757,435,315,-1.4517,0.5454,0.9322,0.0192,-0.6692,19,19,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,87.0,70.0,69.9,420,495,400,0.23780283983757,505,315,-1.0208,0.7119,-1.0659,0.5262,0.4805,23,23,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,85.17,77.77,64.1,545,605,825,0.842248322257836,495,469,0.2718,0.8784,0.1637,0.1459,1.247,20,20,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
train,82.0,65.0,79.0,465,460,500,0.0409993103614119,445,223,0.99,1.0449,1.3933,-1.1218,1.6302,21,21,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
train,71.0,74.0,65.38,430,400,455,0.744758354008939,525,438,-0.5332,-0.1232,-0.0537,-0.6134,0.8183,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,89.5,91.0,73.6,455,505,535,0.486747008438193,395,376,1.1336,0.3789,0.6248,-0.2344,-0.0943,22,22,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,73.0,68.16,66.26,510,495,560,0.991230625262871,575,592,-0.3027,0.0459,-0.9122,-2.0092,-0.4776,20,20,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,86.0,81.6,60.0,805,580,620,0.144789889482462,445,284,0.2718,0.8784,0.1637,-1.2486,1.0554,20,20,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,71.04,81.33,74.04,335,540,415,0.622642915849938,435,407,1.2772,0.2124,0.3174,2.1743,1.0554,22,22,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,57.0,58.0,74.8,520,595,515,0.842248322257836,605,469,-0.8772,-0.7866,-1.9881,2.6814,-0.2859,17,17,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
train,87.0,78.0,71.5,580,435,285,0.486747008438193,365,376,-1.0208,-0.4536,-1.0659,0.3995,-0.6692,23,23,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,92.0,88.8,73.0,640,645,690,0.356536487724475,535,346,-0.159,0.3789,-1.527,0.2727,0.8637,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,86.5,69.16,67.81,395,615,560,-1.0,325,407,1.9953,1.7109,1.7007,-2.136,1.6302,22,22,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
train,75.0,74.0,88.0,575,515,465,0.538386892985096,405,315,-0.5899,-0.1206,0.9322,0.3995,-0.4776,20,20,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
train,76.7,85.5,81.0,595,375,370,0.486747008438193,475,376,-0.7335,0.0459,-0.1437,-0.4879,-0.8608,21,21,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
train,74.2,61.0,71.0,395,585,445,0.356536487724475,455,346,0.8463,0.3789,-0.2974,0.1459,-0.0943,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
train,88.0,83.0,85.5,335,400,330,0.23780283983757,325,315,0.5591,-0.1206,-0.1437,-0.1076,-0.8608,21,21,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train,88.8,80.0,76.0,720,530,415,0.486747008438193,435,376,0.4155,-0.2871,-0.4511,-0.8682,-0.6692,23,23,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
train,71.3,63.8,79.6,325,475,370,0.622642915849938,425,407,-1.308,-0.2871,-0.2974,1.1601,-1.244,21,21,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
train,60.14,63.77,74.33,475,570,655,-1.0,495,530,1.5644,0.7119,1.547,-1.2486,0.4805,17,17,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
train,67.0,58.0,84.0,560,470,450,0.744758354008939,285,438,-0.7335,0.3789,0.7785,0.7798,0.8637,21,21,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
